typeID,typeName,soloContracts,meanSoloPrice,medianSoloPrice,modeSoloPrice,minSoloPrice,maxSoloPrice,packageContracts,meanPackagePrice,medianPackagePrice,modePackagePrice,minPackagePrice,maxPackagePrice,meanMarketPrice,medianMarketPrice,modeMarketPrice,marketLiquidity,minMarketPrice,maxMarketPrice,minPrice,marketType,minPriceRegionID,minPriceRegionName
58793,Men's Federation Stargate Crew Pants,0,,,,,,0,,,,,,444000000,444000000,444000000,340,444000000,444000000,444000000,market,10000002,The Forge
33769,Men's 'New Eden Open I' T-shirt YC 114,0,,,,,,0,,,,,,420100000,420100000,420100000,340,420100000,420100000,420100000,market,10000002,The Forge
17718,Phantasm,0,,,,,,0,,,,,,420000000,420000000,420000000,680,420000000,420000000,420000000,market,10000002,The Forge
46425,Megathron Kopis Edge SKIN,0,,,,,,0,,,,,,420000000,420000000,420000000,680,420000000,420000000,420000000,market,10000002,The Forge
50053,Inquest 'Hedone' Entanglement Optimizer WS-802,0,,,,,,0,,,,,,408700000,408700000,408700000,340,408700000,408700000,408700000,market,10000002,The Forge
34672,Avatar Kador SKIN,0,,,,,,0,,,,,,388900000,388900000,388900000,340,388900000,388900000,388900000,market,10000002,The Forge
54403,Mid-grade Hydra Omega,0,,,,,,0,,,,,,388600000,388600000,388600000,340,388600000,388600000,388600000,market,10000002,The Forge
22466,Astarte,0,,,,,,0,,,,,,384800000,384800000,384800000,680,384800000,384800000,384800000,market,10000002,The Forge
17498,Caldari Navy Multispectrum Shield Hardener,0,,,,,,0,,,,,,376000000,376000000,376000000,340,376000000,376000000,376000000,market,10000002,The Forge
53630,Oracle Oasis of Faith SKIN,0,,,,,,0,,,,,,352000000,352000000,352000000,340,352000000,352000000,352000000,market,10000002,The Forge
52921,High-grade Mimesis Gamma,0,,,,,,0,,,,,,349000000,349000000,349000000,2040,349000000,349000000,349000000,market,10000002,The Forge
40668,Capital Energy Nosferatu II,0,,,,,,0,,,,,,348800000,348800000,348800000,340,348800000,348800000,348800000,market,10000002,The Forge
33526,High-grade Ascendancy Delta,0,,,,,,0,,,,,,348700000,348700000,348700000,680,348700000,348700000,348700000,market,10000002,The Forge
12017,Devoter,0,,,,,,0,,,,,,343000000,343000000,343000000,340,343000000,343000000,343000000,market,10000002,The Forge
33702,'Magpie' Mobile Tractor Unit,0,,,,,,0,,,,,,340700000,340700000,340700000,340,340700000,340700000,340700000,market,10000002,The Forge
52918,High-grade Mimesis Beta,0,,,,,,0,,,,,,339000000,339000000,339000000,4080,339000000,339000000,339000000,market,10000002,The Forge
48232,Stabber Luminaire Zenith SKIN,0,,,,,,0,,,,,,335300000,335300000,335300000,340,335300000,335300000,335300000,market,10000002,The Forge
40519,Skill Extractor,0,,,,,,0,,,,,,329500000,329500000,329500000,4760,329500000,329500000,329500000,market,10000002,The Forge
19301,Gist X-Type Shield Boost Amplifier,0,,,,,,0,,,,,,309200000,309200000,309200000,340,309200000,309200000,309200000,market,10000002,The Forge
52298,Capsuleer Day XVI Praxis & SKIN Crate,0,,,,,,0,,,,,,307300000,307300000,307300000,340,307300000,307300000,307300000,market,10000002,The Forge
54743,Small Consortium Vorton Projector,0,,,,,,0,,,,,,300000000,300000000,300000000,340,300000000,300000000,300000000,market,10000002,The Forge
48746,Overmind 'Goliath' Drone Tuner T25-10S,0,,,,,,0,,,,,,299900000,299900000,299900000,2720,299900000,299900000,299900000,market,10000002,The Forge
48543,Tengu Ultra Jungle,0,,,,,,0,,,,,,298600000,298600000,298600000,340,298600000,298600000,298600000,market,10000002,The Forge
54747,Medium Scoped Vorton Projector,0,,,,,,0,,,,,,293000000,293000000,293000000,1700,293000000,293000000,293000000,market,10000002,The Forge
52788,Mid-grade Mimesis Delta,0,,,,,,0,,,,,,283200000,283200000,283200000,680,283200000,283200000,283200000,market,10000002,The Forge
33404,Federation Navy Command Mindlink,0,,,,,,0,,,,,,278500000,278500000,278500000,340,278500000,278500000,278500000,market,10000002,The Forge
24688,Rokh,0,,,,,,0,,,,,,273000000,273000000,273000000,340,273000000,273000000,273000000,market,10000002,The Forge
52597,Phantasm True Deliverance SKIN,0,,,,,,0,,,,,,269000000,269000000,269000000,3400,269000000,269000000,269000000,market,10000002,The Forge
57125,High-grade Rapture Gamma,0,,,,,,0,,,,,,263500000,263500000,263500000,340,263500000,263500000,263500000,market,10000002,The Forge
28563,Khanid Navy Ballistic Control System,0,,,,,,0,,,,,,254700000,254700000,254700000,680,254700000,254700000,254700000,market,10000002,The Forge
34594,Entosis Link I Blueprint,0,,,,,,0,,,,,,254000000,254000000,254000000,340,254000000,254000000,254000000,market,10000002,The Forge
27921,Electron Bomb Blueprint,0,,,,,,0,,,,,,253000000,253000000,253000000,340,253000000,253000000,253000000,market,10000002,The Forge
41200,Shadow Serpentis Damage Control,0,,,,,,0,,,,,,246000000,246000000,246000000,340,246000000,246000000,246000000,market,10000002,The Forge
19553,High-grade Snake Gamma,0,,,,,,0,,,,,,306400000,369800000,243000000,1360,243000000,369800000,243000000,market,10000002,The Forge
15899,Caldari Navy Medium Shield Booster,0,,,,,,0,,,,,,240000000,240000000,240000000,340,240000000,240000000,240000000,market,10000002,The Forge
33525,High-grade Ascendancy Beta,0,,,,,,0,,,,,,233800000,233800000,233800000,340,233800000,233800000,233800000,market,10000002,The Forge
4349,Pithum C-Type Multispectrum Shield Hardener,0,,,,,,0,,,,,,233700000,233700000,233700000,680,233700000,233700000,233700000,market,10000002,The Forge
18690,Core B-Type 100MN Afterburner,0,,,,,,0,,,,,,227600000,227600000,227600000,340,227600000,227600000,227600000,market,10000002,The Forge
19031,Corelum B-Type Medium Armor Repairer,0,,,,,,0,,,,,,224000000,224000000,224000000,340,224000000,224000000,224000000,market,10000002,The Forge
20443,Ogdin's Eye Coordination Enhancer,0,,,,,,0,,,,,,223250000,223200000,223200000,1360,223200000,223300000,223200000,market,10000002,The Forge
52917,High-grade Mimesis Alpha,0,,,,,,0,,,,,,217000000,217000000,217000000,1360,217000000,217000000,217000000,market,10000002,The Forge
35894,Standup Cloning Center I,0,,,,,,0,,,,,,216400000,216400000,216400000,340,216400000,216400000,216400000,market,10000002,The Forge
42210,High-grade Asklepian Alpha,0,,,,,,0,,,,,,215000000,215000000,215000000,340,215000000,215000000,215000000,market,10000002,The Forge
42203,Low-grade Asklepian Omega,0,,,,,,0,,,,,,213800000,213800000,213800000,340,213800000,213800000,213800000,market,10000002,The Forge
33157,Hurricane Fleet Issue,0,,,,,,0,,,,,,206200000,206200000,206200000,1020,206200000,206200000,206200000,market,10000002,The Forge
15900,Caldari Navy Large Shield Booster,0,,,,,,0,,,,,,200100000,200100000,200100000,1360,200100000,200100000,200100000,market,10000002,The Forge
57730,Dominix GalNet StreamCast Unit SKIN,0,,,,,,0,,,,,,198700000,198700000,198700000,340,198700000,198700000,198700000,market,10000002,The Forge
29984,Tengu,0,,,,,,0,,,,,,197900000,197900000,197900000,5440,197900000,197900000,197900000,market,10000002,The Forge
11965,Pilgrim,0,,,,,,0,,,,,,198800000,188600000,188600000,2720,188600000,209000000,188600000,market,10000002,The Forge
56957,Rattlesnake Redclaw Sable SKIN,0,,,,,,0,,,,,,187300000,187300000,187300000,680,187300000,187300000,187300000,market,10000002,The Forge
15825,Federation Navy Neutron Blaster Cannon,0,,,,,,0,,,,,,184900000,184900000,184900000,1020,184900000,184900000,184900000,market,10000002,The Forge
33153,Drake Navy Issue,0,,,,,,0,,,,,,183200000,183200000,183200000,3400,183200000,183200000,183200000,market,10000002,The Forge
29986,Legion,0,,,,,,0,,,,,,182400000,182400000,182400000,2720,182400000,182400000,182400000,market,10000002,The Forge
19019,Corpum B-Type Medium Armor Repairer,0,,,,,,0,,,,,,177450000,177400000,177400000,680,177400000,177500000,177400000,market,10000002,The Forge
18710,Centii A-Type Multispectrum Coating,0,,,,,,0,,,,,,174300000,174300000,174300000,1020,174300000,174300000,174300000,market,10000002,The Forge
34177,Women's 'Gunner' Jacket (Angel Cartel),0,,,,,,0,,,,,,170000000,170000000,170000000,340,170000000,170000000,170000000,market,10000002,The Forge
42553,Purifier Purity of the Throne SKIN,0,,,,,,0,,,,,,160000000,160000000,160000000,340,160000000,160000000,160000000,market,10000002,The Forge
37630,Corpus A-Type Heavy Energy Neutralizer,0,,,,,,0,,,,,,159000000,159000000,159000000,680,159000000,159000000,159000000,market,10000002,The Forge
19693,Inherent Implants 'Lancer' Gunnery RF-905,0,,,,,,0,,,,,,156000000,156000000,156000000,3400,156000000,156000000,156000000,market,10000002,The Forge
20371,Whelan Machorin's Ballistic Smartlink,0,,,,,,0,,,,,,150500000,150500000,150500000,340,150500000,150500000,150500000,market,10000002,The Forge
14266,Dread Guristas Stasis Webifier,0,,,,,,0,,,,,,150000000,150000000,150000000,340,150000000,150000000,150000000,market,10000002,The Forge
57014,Omen Aurora Universalis SKIN,0,,,,,,0,,,,,,150000000,150000000,150000000,340,150000000,150000000,150000000,market,10000002,The Forge
53856,Low-grade Nirvana Delta,0,,,,,,0,,,,,,143800000,143800000,143800000,340,143800000,143800000,143800000,market,10000002,The Forge
12743,Viator,0,,,,,,0,,,,,,141700000,141700000,141700000,1020,141700000,141700000,141700000,market,10000002,The Forge
33846,Dread Guristas Drone Damage Amplifier,0,,,,,,0,,,,,,140200000,140200000,140200000,340,140200000,140200000,140200000,market,10000002,The Forge
10213,Neural Boost - Improved,0,,,,,,0,,,,,,139900000,139900000,139900000,340,139900000,139900000,139900000,market,10000002,The Forge
10217,Ocular Filter - Improved,0,,,,,,0,,,,,,139900000,139900000,139900000,340,139900000,139900000,139900000,market,10000002,The Forge
4294,Triage Module II,0,,,,,,0,,,,,,139300000,139300000,139300000,680,139300000,139300000,139300000,market,10000002,The Forge
45921,Erebus Exoplanets Hunter SKIN,0,,,,,,0,,,,,,138800000,138800000,138800000,340,138800000,138800000,138800000,market,10000002,The Forge
56145,Men's EDENCOM 'Reliant' Beret,0,,,,,,0,,,,,,138800000,138800000,138800000,340,138800000,138800000,138800000,market,10000002,The Forge
34035,Women's 'Vise' Cybernetic Arm (blue and black ringed right),0,,,,,,0,,,,,,136700000,136700000,136700000,340,136700000,136700000,136700000,market,10000002,The Forge
19303,Pith B-Type Shield Boost Amplifier,0,,,,,,0,,,,,,136400000,136800000,136000000,680,136000000,136800000,136000000,market,10000002,The Forge
45635,Small Skill Injector,0,,,,,,0,,,,,,134900000,134900000,134900000,3400,134900000,134900000,134900000,market,10000002,The Forge
33559,Mid-grade Ascendancy Delta,0,,,,,,0,,,,,,128500000,128500000,128500000,340,128500000,128500000,128500000,market,10000002,The Forge
22127,Mid-grade Snake Delta,0,,,,,,0,,,,,,128100000,128100000,128100000,3060,128100000,128100000,128100000,market,10000002,The Forge
13775,Domination 1400mm Howitzer Artillery,0,,,,,,0,,,,,,127700000,127700000,127700000,340,127700000,127700000,127700000,market,10000002,The Forge
35891,Standup Research Lab I,0,,,,,,0,,,,,,125000000,125000000,125000000,340,125000000,125000000,125000000,market,10000002,The Forge
16249,Zainou 'Gnome' Weapon Upgrades WU-1005,0,,,,,,0,,,,,,118100000,118100000,118100000,340,118100000,118100000,118100000,market,10000002,The Forge
974,Rupture Blueprint,0,,,,,,0,,,,,,116400000,116400000,116400000,340,116400000,116400000,116400000,market,10000002,The Forge
23735,Clone Vat Bay I,0,,,,,,0,,,,,,115000000,115000000,115000000,340,115000000,115000000,115000000,market,10000002,The Forge
13945,Shadow Serpentis Magnetic Field Stabilizer,0,,,,,,0,,,,,,109900000,109900000,109900000,340,109900000,109900000,109900000,market,10000002,The Forge
35682,Women's 'Humanitarian' T-shirt YC 117,0,,,,,,0,,,,,,109000000,109000000,109000000,340,109000000,109000000,109000000,market,10000002,The Forge
18945,Corpus X-Type Thermal Armor Hardener,0,,,,,,0,,,,,,106500000,106500000,106500000,680,106500000,106500000,106500000,market,10000002,The Forge
53902,Low-grade Savior Alpha,0,,,,,,0,,,,,,102400000,102400000,102400000,1700,102400000,102400000,102400000,market,10000002,The Forge
34483,Shadow Serpentis Inertial Stabilizers,0,,,,,,0,,,,,,100200000,100200000,100200000,340,100200000,100200000,100200000,market,10000002,The Forge
2787,Corporate Hangar Array Blueprint,0,,,,,,0,,,,,,100000000,100000000,100000000,359040,100000000,100000000,100000000,market,10000002,The Forge
37392,Standup M-Set Electronic Warfare Economy I Blueprint,0,,,,,,0,,,,,,100000000,100000000,100000000,1020,100000000,100000000,100000000,market,10000002,The Forge
53904,Low-grade Savior Gamma,0,,,,,,0,,,,,,99990000,99990000,99990000,680,99990000,99990000,99990000,market,10000002,The Forge
56144,Women's EDENCOM 'Reliant' Beret,0,,,,,,0,,,,,,99900000,99900000,99900000,340,99900000,99900000,99900000,market,10000002,The Forge
17930,Worm,0,,,,,,0,,,,,,99840000,99840000,99840000,340,99840000,99840000,99840000,market,10000002,The Forge
18971,Core A-Type Thermal Armor Hardener,0,,,,,,0,,,,,,99640000,99640000,99640000,340,99640000,99640000,99640000,market,10000002,The Forge
18941,Corpus X-Type Kinetic Armor Hardener,0,,,,,,0,,,,,,99380000,99380000,99380000,680,99380000,99380000,99380000,market,10000002,The Forge
33555,Mid-grade Ascendancy Alpha,0,,,,,,0,,,,,,98310000,98310000,98310000,340,98310000,98310000,98310000,market,10000002,The Forge
48751,Well-Worn Fedora,0,,,,,,0,,,,,,97940000,97940000,97940000,340,97940000,97940000,97940000,market,10000002,The Forge
49741,Unstable Ballistic Control System Mutaplasmid,0,,,,,,0,,,,,,96000000,96000000,96000000,340,96000000,96000000,96000000,market,10000002,The Forge
46991,Orca Glacial Drift SKIN,0,,,,,,0,,,,,,94000000,94000000,94000000,340,94000000,94000000,94000000,market,10000002,The Forge
15939,Republic Fleet Large Proton Smartbomb,0,,,,,,0,,,,,,93800000,93800000,93800000,340,93800000,93800000,93800000,market,10000002,The Forge
19282,Pith X-Type EM Shield Hardener,0,,,,,,0,,,,,,92650000,92650000,92650000,340,92650000,92650000,92650000,market,10000002,The Forge
29337,Augoror Navy Issue,0,,,,,,0,,,,,,91060000,91060000,91060000,340,91060000,91060000,91060000,market,10000002,The Forge
15837,Federation Navy 425mm Railgun,0,,,,,,0,,,,,,89980000,89980000,89980000,1360,89980000,89980000,89980000,market,10000002,The Forge
3145,Zainou 'Gnome' Launcher CPU Efficiency LE-604,0,,,,,,0,,,,,,89900000,89900000,89900000,680,89900000,89900000,89900000,market,10000002,The Forge
19187,Pithum C-Type Medium Shield Booster,0,,,,,,0,,,,,,88300000,88300000,88300000,340,88300000,88300000,88300000,market,10000002,The Forge
16047,Republic Fleet 1200mm Artillery,0,,,,,,0,,,,,,87980000,87980000,87980000,1020,87980000,87980000,87980000,market,10000002,The Forge
28780,Syndicate 1600mm Steel Plates,0,,,,,,0,,,,,,87600000,87600000,87600000,340,87600000,87600000,87600000,market,10000002,The Forge
42557,Deacon Purity of the Throne SKIN,0,,,,,,0,,,,,,85990000,85990000,85990000,340,85990000,85990000,85990000,market,10000002,The Forge
3962,Customs Office Gantry,0,,,,,,0,,,,,,84800000,84800000,84800000,680,84800000,84800000,84800000,market,10000002,The Forge
54731,Skybreaker,0,,,,,,0,,,,,,81010000,81010000,81010000,340,81010000,81010000,81010000,market,10000002,The Forge
24698,Drake,0,,,,,,0,,,,,,79990000,79990000,79990000,680,79990000,79990000,79990000,market,10000002,The Forge
56608,Procurer Rockbreaker Pioneers SKIN,0,,,,,,0,,,,,,79000000,79000000,79000000,340,79000000,79000000,79000000,market,10000002,The Forge
53207,Punisher Harmonious Ascension SKIN,0,,,,,,0,,,,,,78490000,78490000,78490000,340,78490000,78490000,78490000,market,10000002,The Forge
46847,Tengu Glacial Drift SKIN,0,,,,,,0,,,,,,78430000,78430000,78430000,340,78430000,78430000,78430000,market,10000002,The Forge
14108,Shadow Serpentis 10MN Afterburner,0,,,,,,0,,,,,,78190000,78190000,78190000,340,78190000,78190000,78190000,market,10000002,The Forge
4231,Women's 'Avenue' Shirt (red),0,,,,,,0,,,,,,77250000,77250000,77250000,340,77250000,77250000,77250000,market,10000002,The Forge
26420,Large Warhead Calefaction Catalyst II,0,,,,,,0,,,,,,77000000,77000000,77000000,1020,77000000,77000000,77000000,market,10000002,The Forge
43759,Orca Amarr Industrial Livery SKIN,0,,,,,,0,,,,,,75000000,75000000,75000000,340,75000000,75000000,75000000,market,10000002,The Forge
42563,Heretic Purity of the Throne SKIN,0,,,,,,0,,,,,,73890000,73890000,73890000,340,73890000,73890000,73890000,market,10000002,The Forge
16229,Brutix,0,,,,,,0,,,,,,70955000,70940000,70940000,680,70940000,70970000,70940000,market,10000002,The Forge
43796,Mackinaw Minmatar Industrial Livery SKIN,0,,,,,,0,,,,,,70000000,70000000,70000000,340,70000000,70000000,70000000,market,10000002,The Forge
4306,Naga,0,,,,,,0,,,,,,67210000,66260000,66260000,1360,66260000,68160000,66260000,market,10000002,The Forge
15887,Caldari Navy Warp Scrambler,0,,,,,,0,,,,,,65960000,65960000,65960000,1020,65960000,65960000,65960000,market,10000002,The Forge
15889,Caldari Navy Warp Disruptor,0,,,,,,0,,,,,,65150000,65150000,65150000,340,65150000,65150000,65150000,market,10000002,The Forge
47845,Unstable Large Ancillary Armor Repairer Mutaplasmid,0,,,,,,0,,,,,,65000000,65000000,65000000,3400,65000000,65000000,65000000,market,10000002,The Forge
13879,Dread Guristas 425mm Railgun,0,,,,,,0,,,,,,64050000,64050000,64050000,340,64050000,64050000,64050000,market,10000002,The Forge
27559,Domination Large Artillery Battery,0,,,,,,0,,,,,,63210000,63210000,63210000,1020,63210000,63210000,63210000,market,10000002,The Forge
16233,Prophecy,0,,,,,,0,,,,,,60000000,60000000,60000000,12240,60000000,60000000,60000000,market,10000002,The Forge
55531,Jackdaw Biosecurity Responders SKIN,0,,,,,,0,,,,,,59990000,59990000,59990000,340,59990000,59990000,59990000,market,10000002,The Forge
31954,High-grade Grail Alpha,0,,,,,,0,,,,,,56020000,56020000,56020000,340,56020000,56020000,56020000,market,10000002,The Forge
20631,Large 'Sheriff' Shield Extender,0,,,,,,0,,,,,,55700000,55700000,55700000,680,55700000,55700000,55700000,market,10000002,The Forge
19111,Corpum A-Type Medium Energy Nosferatu,0,,,,,,0,,,,,,55690000,55690000,55690000,340,55690000,55690000,55690000,market,10000002,The Forge
17480,Procurer,0,,,,,,0,,,,,,55890000,56870000,54910000,1020,54910000,56870000,54910000,market,10000002,The Forge
19113,Corpus C-Type Heavy Energy Nosferatu,0,,,,,,0,,,,,,54300000,54300000,54300000,340,54300000,54300000,54300000,market,10000002,The Forge
21510,'Interruptive' Warp Disruptor,0,,,,,,0,,,,,,52690000,52690000,52690000,680,52690000,52690000,52690000,market,10000002,The Forge
34828,Jackdaw,0,,,,,,0,,,,,,50440000,50440000,50440000,3400,50440000,50440000,50440000,market,10000002,The Forge
31206,Capital Emission Scope Sharpener I Blueprint,0,,,,,,0,,,,,,50000000,50000000,50000000,1360,50000000,50000000,50000000,market,10000002,The Forge
37578,Dominix Valimor Legacy SKIN,0,,,,,,0,,,,,,49970000,49970000,49970000,680,49970000,49970000,49970000,market,10000002,The Forge
41491,Capital Capacitor Booster I,0,,,,,,0,,,,,,48560000,48560000,48560000,680,48560000,48560000,48560000,market,10000002,The Forge
35925,Standup Heavy Energy Neutralizer I,0,,,,,,0,,,,,,47000000,47000000,47000000,340,47000000,47000000,47000000,market,10000002,The Forge
41220,Thukker Large Cap Battery,0,,,,,,0,,,,,,46100000,46100000,46100000,1700,46100000,46100000,46100000,market,10000002,The Forge
60218,Caracal Semiotique Superluminal SKIN,0,,,,,,0,,,,,,45010000,45010000,45010000,340,45010000,45010000,45010000,market,10000002,The Forge
41469,Capital Asymmetric Enduring Remote Shield Booster,0,,,,,,0,,,,,,44870000,44870000,44870000,1700,44870000,44870000,44870000,market,10000002,The Forge
